original_path,new_path,original_sha256,bytes,scope,preservation,operation
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/atomic.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/atomic.request.json,1f8309f1dcbb40f171813057f2bcf4218b9d12f6ec6eebc417a12aaf6f0353c5,13672,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/atomic.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/atomic.response.json,f069339cb037bc2df8b45b33f847478176e38db26fde8b4d3d411c7c6f0c6474,74121,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/complete.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/complete.parsed.json,cda235de24604f83edb17df3bff9a9fa051d365e2be121aab5f11e1abb2d1d5f,23553,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/complete.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/complete.request.json,6e6148334e296f6921c7faadebf1c198a6c0568faa6da88122e402432d5a31b9,13813,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/complete.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/complete.response.json,a26ea96761bf1e3885874287649a110a86f9e5fea92ab90f33f7a5d5fbc122ca,116770,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.parsed.json,e4dc2dd4bad8db0ab22a0391aefce9346fd960e5f7bbceaaac167c42313ecae1,26084,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.request.json,2c7fe1608e584f1ee306523fb25a2b30c22a3b48883b967fe1a1c37823cfd4bb,13712,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/conceptually_sound.response.json,dee1d445f6acb1e0ca27872177500e642245a04ae48bf9a1c21d1f5e79c28c79,104749,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.parsed.json,3cbd6e1bf4d98a3f5a04718b34a6e3395286b23f95e803676a87529118a5d8fe,20772,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.request.json,8f6d726b35bef3259768e0eaa61bc777b88e3edbe2b4edd49ecc0c561dad77ae,13649,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/conflict_free.response.json,7053d94e63df93f06604cfcfb58cbcc9450c3e739da05feeee819a9f7e56af12,153635,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.parsed.json,02f7db7a8afd6f6d43a43bc60f4cc93998551132f7c12a3762f240e9afe3d30a,21404,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.request.json,c422377ce620f0b9b8c743c1cd8104ad736e7d0a2527c593284b21e8b4a51eb0,13718,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/estimatable.response.json,b3649e0294bc9843166f53504e84103831c656bd4a30caf8a1036af1974f7e3e,76194,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.parsed.json,5e3444186faaa5e2e05d3abc7941dc79fcef9e334eec544b8ee7066d98a592c3,30677,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.request.json,686c048943a2de5a89407b4e212551865bd376f6110ec0e7cb0b89037deaa50b,13639,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/full_sentence.response.json,6261c3679fec147e96468127cf4d829c8687ba4f43850b94533fc26e3a2d5ef3,106682,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/independent.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/independent.parsed.json,42b517f3b4d1c3ed572bb86df2454bafb5b4e156e3543ef769721bed2f233ca2,23296,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/independent.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/independent.request.json,39f63eb027f8574bb523eeb53627ae94f2f0241c8b149fa9454251eb4eb10fc2,13731,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/independent.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/independent.response.json,e7a0b85db97723172d95c30635919884de1d3719c3b52ffa1dd8d6fb6d60732b,121137,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/minimal.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/minimal.parsed.json,a0bdef73501f4d626662fe1d3c0df67394285d14a8ec898d1402ffc561fcdcbb,19179,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/minimal.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/minimal.request.json,8b9ac97fe81be6722c01c38bafae90dbb12eaee53189cc041523ba16b2fc4368,13691,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/minimal.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/minimal.response.json,c0662d52f97af81944ffa68e6bd5df7f8fcbcfd89bcc1fdc724da966b6edc8c0,74416,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.parsed.json,14e0cc506b121e724e09ff6abded8e6289d8139f1381fd214f66c15f81ce478f,21782,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.request.json,0cf061252ed52f6b34606bb1b41c16ff9c5140cb9678dc38dcdee39c24536673,13737,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/problem_oriented.response.json,2b695fe2aefd68becd3a76b898eff437ec08090b45f5e40c8ae860bd4e0c724b,76343,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.parsed.json,d16d70b2c7d492bf4cb604ba0c070e221789a0e2cb59347de3b2f2609cbf9b3a,20386,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.request.json,a3246b1f27dd72753eaf7b6e7287610eb7b3b4493c78de358a8ce8b216701001,13715,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/unambiguous.response.json,c3cfcc0a5d90dfd2253bdae29c6cfcaada5474feed24b362794aa100a6047408,81979,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/uniform.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/uniform.parsed.json,b69879a9a6a66fbc02ceba96df9dfb9f7dcab6c014e1234c3cc1ec0a251cc5f5,21763,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/uniform.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/uniform.request.json,507fe65a9e502f78e702e6b336681a0d74f9b48dba9f3c36b8b811dba4ef2cdf,13704,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/uniform.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/uniform.response.json,7b886f27ab396755b18f4322b5ff8fa2222e6011d14363f61a1109e9768dc932,44541,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/unique.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/unique.parsed.json,b48b6ed0720a6225e1ad5d97dc1befc861db085590b20d4d48f2a9826f20c1d4,22386,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/unique.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/unique.request.json,d4dd5f927b1d2d69458f051b6d45eac15bb68bd51f9101b6f4e38ee7cd67a2c3,13769,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/unique.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/unique.response.json,d4cdbdcb4b2cd89c02522815cac23c768336973f46a11d7747e51253cbe91669,136817,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.parsed.json,a7b2c3b58b8c5b9f6e8624f2956fd4e4c3dae5aa1e54a38ab9b4085912bd0d50,25961,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.request.json,012ae2781c16cb8bca236ca27e28ab0379fd8caf3a5b48ff73e284fc789564f5,13655,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_02/well_formed.response.json,e9b150ab568da12dd94cc198253f2d4190dde759ed28ed8fdab4a7f243336dc8,53371,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/atomic.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/atomic.parsed.json,f200f456565a1e7daa13e3fefb79e3ebfdcd05919e12e2c4ed57794d6e167d2a,20643,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/atomic.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/atomic.request.json,1f8309f1dcbb40f171813057f2bcf4218b9d12f6ec6eebc417a12aaf6f0353c5,13672,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/atomic.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/atomic.response.json,865e3e07d0abc1140c2929673c3207df2fcb792ca50519ca922c144c1a806726,72636,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/complete.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/complete.parsed.json,2e2db1f144bc6048f2907de5c2fb90e32db6251a4cbc5201d0196f38a8f100a8,23446,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/complete.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/complete.request.json,6e6148334e296f6921c7faadebf1c198a6c0568faa6da88122e402432d5a31b9,13813,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/complete.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/complete.response.json,f6a74a2613b45051b72200232472911bf6855f91dbab0e41e8a7f15c9dcf8346,100518,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.parsed.json,05b015c91a2043e2a5e54e43c63c156c7a9b8b22a020b99842d6b6bc9c55741e,25557,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.request.json,2c7fe1608e584f1ee306523fb25a2b30c22a3b48883b967fe1a1c37823cfd4bb,13712,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/conceptually_sound.response.json,b3ac27c34a8a924029b843391963bb9d670f7ed3ab84e013e6cbe32d5aced6df,135575,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.parsed.json,a41b68cef9b35ba1f00829024e303cb84a4f97011f0ecfe2719d4a7914fbeec6,22401,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.request.json,8f6d726b35bef3259768e0eaa61bc777b88e3edbe2b4edd49ecc0c561dad77ae,13649,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/conflict_free.response.json,a52582e25800949c136c50e13576ddb81da9125d70e3bc3e543f03bcaef7c4f0,75611,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.parsed.json,f13b9ec8de7ca495dd1bb7c6d221b603d926c9a7c83901323af6882b9cb415cc,21660,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.request.json,c422377ce620f0b9b8c743c1cd8104ad736e7d0a2527c593284b21e8b4a51eb0,13718,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/estimatable.response.json,8a1b27f9b3ee5523687036258a157fec188cd2ae9f663f325a2675733f71f80e,71673,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.parsed.json,e903d73c255f432366a5a1e698cc627f142b26e8c1c8d743222c978f0416aea3,19352,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.request.json,686c048943a2de5a89407b4e212551865bd376f6110ec0e7cb0b89037deaa50b,13639,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/full_sentence.response.json,f8c62dba578d40dce883e127a46cfd6f4ab91b55bb03abb1e801f99c9681b990,66939,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/independent.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/independent.parsed.json,ad3c687800d59ca7a549cb05145e3cd7e4dba2f31d15e4ec520deb9c03673d91,24181,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/independent.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/independent.request.json,39f63eb027f8574bb523eeb53627ae94f2f0241c8b149fa9454251eb4eb10fc2,13731,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/independent.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/independent.response.json,714c469f98758415ef7ea89225bb55dbc2ef7115b2c157f3accef10b05680532,112610,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/minimal.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/minimal.parsed.json,6a99a2e6e4077dbc0243cba3611a6ea07c2627cd3186f58e2a817933b594ca7a,20138,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/minimal.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/minimal.request.json,8b9ac97fe81be6722c01c38bafae90dbb12eaee53189cc041523ba16b2fc4368,13691,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/minimal.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/minimal.response.json,0323a2beb1e1cd826adb625678f126d1c1b6b1018f549900cfd60a9507afa589,89607,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.parsed.json,33d66246f8ee4b24c80ca453f9957c9aded1ccf326fe76198bcd43fb7c2b35c2,22972,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.request.json,0cf061252ed52f6b34606bb1b41c16ff9c5140cb9678dc38dcdee39c24536673,13737,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/problem_oriented.response.json,5cfbe3cac68a77fcabe40e97a8581b27013cf4399acdceb6ab60702b5e15836d,67330,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.parsed.json,9683bb315ab781b1a9b8313d27e7dac82eb536ef32b44e3d44508e41cddd0d99,20452,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.request.json,a3246b1f27dd72753eaf7b6e7287610eb7b3b4493c78de358a8ce8b216701001,13715,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.response.json,outputs/raw/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/unambiguous.response.json,dae7f22c761c21a9a539aeec0bc506216bff31a69063d98cf8f67cd2d63e8b0e,73947,RQ1-RQ4,unchanged,moved
results/previous_single_prompt/raw/DeepSeek-V4-Pro/BADCamp/run_03/uniform.parsed.json,outputs/parsed/archive/previous_single_prompt/DeepSeek-V4-Pro/BADCamp/run_03/uniform.parsed.json,be37a3e1f818b31ff15ea09fb60fc55672328090baad11ec49afc2223938bc33,30821,RQ1-RQ4,unchanged,moved
